Month,Country,OEMGROUP,SUBFORMFACTOR,GAMINGPRODUCTS,SCREEN_SIZE_INCHES,CPU_GROUP,CPU_MODEL,GPU_MODEL,CPU Ram,STORAGE_TYPE,SSD Capacity GB,PRICE_BRAND_USD_3,OS_VERSION,Operating_System_Summary,Sales_Units,Sales_Value,Series
2023-01-12,United States,Asus,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,32,0-300,Chrome,Google OS,8.0,563.0,ASUS CHROMEBOOK
2023-01-07,United States,Acer,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4000,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,7.0,1121.0,CHROMEBOOK
2023-01-04,United States,Acer,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4000,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,7.0,1182.0,CHROMEBOOK
2023-01-08,United States,Samsung,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4020,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,2.0,596.0,CHROMEBOOK
2023-01-04,United States,Samsung,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4020,Intel UHD Graphics 600,4096,eMMC,32,300-500,Chrome,Google OS,2.0,616.0,CHROMEBOOK
2023-01-08,Mexico,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,0-300,Chrome,Google OS,2.0,456.291,ASUS CHROMEBOOK
2023-01-02,United States,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,16,0-300,Chrome,Google OS,2.0,520.0,ASUS CHROMEBOOK
2023-01-05,United States,Asus,Ultraslim Notebook,NO GAMING,17.3,CELERON,Celeron N4500,Intel UHD Graphics,4096,eMMC,64,300-500,Chrome,Google OS,2.0,635.0,ASUS CHROMEBOOK
2023-01-10,Mexico,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4020,Intel HD Graphics 5000,4096,eMMC,64,300-500,Windows 11,Windows OS,2.0,735.826,ASUS
2023-01-03,Mexico,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,32,0-300,Chrome,Google OS,2.0,501.518,ASUS CHROMEBOOK
2023-01-11,United States,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,32,0-300,Chrome,Google OS,2.0,507.0,ASUS CHROMEBOOK
2023-01-01,Mexico,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,32,300-500,Chrome,Google OS,2.0,602.392,ASUS CHROMEBOOK
2023-01-12,Mexico,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,32,300-500,Chrome,Google OS,2.0,613.606,ASUS CHROMEBOOK
2023-01-08,United States,Samsung,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4500,Intel UHD Graphics,4096,eMMC,32,300-500,Chrome,Google OS,2.0,682.0,CHROMEBOOK
2023-01-07,Mexico,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,32,300-500,Chrome,Google OS,2.0,698.382,ASUS CHROMEBOOK
2023-01-04,United States,Samsung,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4500,Intel UHD Graphics,4096,eMMC,32,300-500,Chrome,Google OS,2.0,700.0,CHROMEBOOK
2023-01-04,Mexico,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,32,300-500,Chrome,Google OS,2.0,742.307,ASUS CHROMEBOOK
2023-01-09,Mexico,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,32,300-500,Chrome,Google OS,2.0,749.404,ASUS CHROMEBOOK
2023-01-08,Mexico,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,32,300-500,Chrome,Google OS,2.0,900.641,ASUS CHROMEBOOK
2023-01-04,United States,Samsung,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4000,Intel UHD Graphics 600,4096,eMMC,128,0-300,Chrome,Google OS,12.0,1007.0,CHROMEBOOK
2023-01-07,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,0-300,Chrome,Google OS,9.0,703.0,ASUS CHROMEBOOK
2023-01-03,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,0-300,Chrome,Google OS,11.0,772.0,ASUS CHROMEBOOK
2023-01-04,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,0-300,Chrome,Google OS,9.0,778.0,ASUS CHROMEBOOK
2023-01-12,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,0-300,Chrome,Google OS,12.0,966.0,ASUS CHROMEBOOK
2023-01-02,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,0-300,Chrome,Google OS,13.0,968.0,ASUS CHROMEBOOK
2023-01-09,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,0-300,Chrome,Google OS,10.0,1031.0,ASUS CHROMEBOOK
2023-01-06,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,0-300,Chrome,Google OS,9.0,1101.0,ASUS CHROMEBOOK
2023-01-09,United States,Samsung,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N4000,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,9.0,669.0,CHROMEBOOK
2023-01-08,United States,Samsung,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N4000,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,9.0,688.0,CHROMEBOOK
2023-01-07,United States,Samsung,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N4000,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,12.0,900.0,CHROMEBOOK
2023-01-12,United States,Samsung,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N4000,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,12.0,913.0,CHROMEBOOK
2023-01-06,United States,Samsung,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N4000,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,13.0,1139.0,CHROMEBOOK
2023-01-07,Mexico,HP,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N4020,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,1.65,491.879,HP CHROMEBOOK
2023-01-08,Mexico,HP,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N4020,Intel UHD Graphics 600,4096,eMMC,32,300-500,Chrome,Google OS,2.03,617.471,HP CHROMEBOOK
2023-01-06,Mexico,HP,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N4020,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,3.1,894.89,HP CHROMEBOOK
2023-01-04,Mexico,HP,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N4020,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,3.3,928.805,HP CHROMEBOOK
2023-01-11,Mexico,Samsung,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N4020,Intel UHD Graphics 600,4096,eMMC,16,0-300,Chrome,Google OS,9.0,1192.952,CHROMEBOOK
2023-01-10,Mexico,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,0-300,Chrome,Google OS,1.5,441.479,ASUS CHROMEBOOK
2023-01-04,Canada,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,32,0-300,Chrome,Google OS,3.99,557.882,ASUS CHROMEBOOK
2023-01-02,Mexico,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,300-500,Chrome,Google OS,1.65,642.615,ASUS CHROMEBOOK
2023-01-10,Canada,Asus,Ultraslim Notebook,NO GAMING,17.3,CELERON,Celeron N4500,Intel UHD Graphics,4096,eMMC,64,300-500,Chrome,Google OS,2.01,667.097,ASUS CHROMEBOOK
2023-01-12,Canada,Asus,Ultraslim Notebook,NO GAMING,17.3,CELERON,Celeron N4500,Intel UHD Graphics,4096,eMMC,64,300-500,Chrome,Google OS,2.01,671.49,ASUS CHROMEBOOK
2023-01-01,Mexico,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,300-500,Chrome,Google OS,1.68,688.647,ASUS CHROMEBOOK
2023-01-04,Canada,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,32,0-300,Chrome,Google OS,6.05,696.876,ASUS CHROMEBOOK
2023-01-07,Mexico,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,300-500,Chrome,Google OS,1.81,771.257,ASUS CHROMEBOOK
2023-01-02,Canada,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,32,0-300,Chrome,Google OS,7.01,913.268,ASUS CHROMEBOOK
2023-01-06,Canada,Acer,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4120,Intel UHD Graphics 600,4096,eMMC,64,0-300,Chrome,Google OS,4.01,952.676,CHROMEBOOK
2023-01-05,Canada,Acer,Ultraslim Notebook,NO GAMING,14.0,PENTIUM,Pentium N4200,Intel HD Graphics 505,4096,eMMC,64,0-300,Chrome,Google OS,4.02,1073.96,CHROMEBOOK
2023-01-03,Canada,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,32,0-300,Chrome,Google OS,6.05,1100.142,ASUS CHROMEBOOK
2023-01-04,United States,Lenovo,Ultraslim Notebook,NO GAMING,15.6,PENTIUM SILVER,Pentium Silver N6000,Intel UHD Graphics,4096,eMMC,128,0-300,Windows 11,Windows OS,-693.0,-118577.0,IDEAPAD 1
2023-01-06,United States,Lenovo,Ultraslim Notebook,NO GAMING,15.6,PENTIUM SILVER,Pentium Silver N6000,Intel UHD Graphics,4096,eMMC,128,0-300,Windows 11,Windows OS,-238.0,-37476.0,IDEAPAD 1
2023-01-03,United States,Samsung,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4000,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,-4.0,-948.0,CHROMEBOOK
2023-01-01,United States,Samsung,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4000,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,-4.0,-796.0,CHROMEBOOK
2023-01-05,United States,Samsung,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4000,Intel UHD Graphics 600,4096,eMMC,128,0-300,Chrome,Google OS,6.0,467.0,CHROMEBOOK
2023-01-08,United States,Asus,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,32,0-300,Chrome,Google OS,6.0,481.0,ASUS CHROMEBOOK
2023-01-08,United States,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,0-300,Chrome,Google OS,3.0,299.0,ASUS CHROMEBOOK
2023-01-05,United States,Acer,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4000,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,6.0,774.0,CHROMEBOOK
2023-01-08,United States,Acer,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4000,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,5.0,887.0,CHROMEBOOK
2023-01-06,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,0-300,Chrome,Google OS,5.0,1196.0,ASUS CHROMEBOOK
2023-01-01,United States,Asus,Ultraslim Notebook,NO GAMING,17.3,CELERON,Celeron N4500,Intel UHD Graphics,4096,eMMC,64,0-300,Chrome,Google OS,-10.0,-1586.0,ASUS CHROMEBOOK
2023-01-11,United States,Samsung,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N4000,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,5.0,349.0,CHROMEBOOK
2023-01-10,United States,Samsung,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N4000,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,5.0,349.0,CHROMEBOOK
2023-01-07,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4120,Intel HD Graphics 5000,4096,eMMC,64,0-300,Windows 11,Windows OS,-3.0,-390.0,ASUS
2023-01-09,United States,HP,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N4020,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,-1.0,-160.0,HP CHROMEBOOK
2023-01-12,United States,HP,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N4020,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,-1.0,-150.0,HP CHROMEBOOK
2023-01-10,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,32,0-300,Chrome,Google OS,-1.0,-99.0,ASUS CHROMEBOOK
2023-01-01,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,32,0-300,Chrome,Google OS,-1.0,-99.0,ASUS CHROMEBOOK
2023-01-01,United States,Acer,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4000,Intel UHD Graphics 600,4096,eMMC,64,0-300,Chrome,Google OS,-1.0,0.0,CHROMEBOOK
2023-01-05,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 5000,4096,eMMC,32,500-800,Chrome,Google OS,-1.0,-641.0,ASUS CHROMEBOOK
2023-01-12,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,0-300,Chrome,Google OS,-1.0,-270.0,ASUS CHROMEBOOK
2023-01-12,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4120,Intel HD Graphics 5000,4096,eMMC,64,0-300,Windows 11,Windows OS,-1.0,-250.0,ASUS
2023-01-01,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,0-300,Chrome,Google OS,-1.0,-200.0,ASUS CHROMEBOOK
2023-01-09,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4120,Intel HD Graphics 5000,4096,eMMC,64,0-300,Windows 11,Windows OS,-1.0,-182.0,ASUS
2023-01-11,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4020,Intel HD Graphics 5500,4096,eMMC,64,0-300,Windows 11,Windows OS,-1.0,-171.0,ASUS
2023-01-07,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 5000,4096,eMMC,32,0-300,Chrome,Google OS,-1.0,-151.0,ASUS CHROMEBOOK
2023-01-12,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 5000,4096,eMMC,32,0-300,Chrome,Google OS,-1.0,-131.0,ASUS CHROMEBOOK
2023-01-08,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4120,Intel HD Graphics 5000,4096,eMMC,64,0-300,Windows 11,Windows OS,-1.0,-100.0,ASUS
2023-01-06,United States,Samsung,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4000,Intel UHD Graphics 600,4096,eMMC,32,300-500,Chrome,Google OS,-1.0,-301.0,CHROMEBOOK
2023-01-08,United States,Asus,Ultraslim Notebook,NO GAMING,17.3,CELERON,Celeron N4500,Intel HD Graphics 5000,4096,eMMC,32,0-300,Chrome,Google OS,-1.0,-201.0,ASUS CHROMEBOOK
2023-01-04,United States,Asus,Ultraslim Notebook,NO GAMING,17.3,CELERON,Celeron N4500,Intel HD Graphics 5000,4096,eMMC,32,0-300,Chrome,Google OS,-1.0,-194.0,ASUS CHROMEBOOK
2023-01-09,United States,Asus,Ultraslim Notebook,NO GAMING,17.3,CELERON,Celeron N4500,Intel HD Graphics 5000,4096,eMMC,32,0-300,Chrome,Google OS,-1.0,-190.0,ASUS CHROMEBOOK
2023-01-08,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,300-500,Chrome,Google OS,-2.0,-650.0,ASUS CHROMEBOOK
2023-01-05,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,300-500,Chrome,Google OS,-2.0,-600.0,ASUS CHROMEBOOK
2023-01-05,United States,Samsung,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4000,Intel UHD Graphics 600,4096,eMMC,32,300-500,Chrome,Google OS,-2.0,-600.0,CHROMEBOOK
2023-01-07,United States,Asus,Ultraslim Notebook,NO GAMING,17.3,CELERON,Celeron N4500,Intel HD Graphics 5000,4096,eMMC,32,0-300,Chrome,Google OS,-2.0,-574.0,ASUS CHROMEBOOK
2023-01-04,United States,Samsung,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4000,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,-2.0,-550.0,CHROMEBOOK
2023-01-12,United States,Asus,Ultraslim Notebook,NO GAMING,17.3,CELERON,Celeron N4500,Intel HD Graphics 5000,4096,eMMC,32,0-300,Chrome,Google OS,-2.0,-544.0,ASUS CHROMEBOOK
2023-01-09,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 5000,4096,eMMC,32,0-300,Chrome,Google OS,-2.0,-453.0,ASUS CHROMEBOOK
2023-01-07,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4020,Intel HD Graphics 5500,4096,eMMC,64,0-300,Windows 11,Windows OS,-2.0,-350.0,ASUS
2023-01-08,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 5000,4096,eMMC,32,0-300,Chrome,Google OS,-2.0,-292.0,ASUS CHROMEBOOK
2023-01-08,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4020,Intel HD Graphics 5500,4096,eMMC,64,0-300,Windows 11,Windows OS,-2.0,-160.0,ASUS
2023-01-07,Canada,Lenovo,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4020,Intel UHD Graphics 600,4096,eMMC,64,0-300,Chrome,Google OS,4.0,742.537,CHROMEBOOK
2023-01-06,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,0-300,Chrome,Google OS,4.0,443.0,ASUS CHROMEBOOK
2023-01-10,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,0-300,Chrome,Google OS,4.0,514.0,ASUS CHROMEBOOK
2023-01-03,Canada,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,0-300,Chrome,Google OS,4.0,620.05,ASUS CHROMEBOOK
2023-01-12,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,0-300,Chrome,Google OS,4.0,833.0,ASUS CHROMEBOOK
2023-01-02,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4020,Intel HD Graphics 5500,4096,eMMC,64,0-300,Windows 11,Windows OS,4.0,1098.0,ASUS
2023-01-12,United States,Acer,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4000,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,4.0,521.0,CHROMEBOOK
2023-01-07,Canada,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,32,0-300,Chrome,Google OS,4.0,542.748,ASUS CHROMEBOOK
2023-01-04,Canada,Acer,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4100,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,4.0,588.835,CHROMEBOOK
2023-01-05,Canada,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,32,0-300,Chrome,Google OS,4.0,617.063,ASUS CHROMEBOOK
2023-01-05,Mexico,Samsung,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4500,Intel UHD Graphics,4096,eMMC,32,0-300,Chrome,Google OS,4.0,1103.197,CHROMEBOOK
2023-01-10,Mexico,Lenovo,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N4020,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,4.0,891.651,CHROMEBOOK
2023-01-08,United States,HP,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N4020,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,4.0,1092.0,HP CHROMEBOOK
2023-01-07,United States,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,32,0-300,Chrome,Google OS,4.0,873.0,ASUS CHROMEBOOK
2023-01-08,United States,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,32,0-300,Chrome,Google OS,4.0,921.0,ASUS CHROMEBOOK
2023-01-06,United States,Asus,Ultraslim Notebook,NO GAMING,17.3,CELERON,Celeron N4500,Intel UHD Graphics,4096,eMMC,64,0-300,Chrome,Google OS,4.0,480.0,ASUS CHROMEBOOK
2023-01-10,Canada,Lenovo,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4020,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,-1.01,-179.545,CHROMEBOOK
2023-01-07,Canada,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,0-300,Chrome,Google OS,-1.01,-228.27,ASUS CHROMEBOOK
2023-01-10,Canada,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N3350,Intel HD Graphics,4096,eMMC,64,0-300,Chrome,Google OS,-1.01,-123.395,ASUS CHROMEBOOK
2023-01-12,Canada,Lenovo,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4020,Intel UHD Graphics 600,4096,eMMC,64,0-300,Chrome,Google OS,-1.01,-185.755,CHROMEBOOK
2023-01-06,Canada,Asus,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,32,0-300,Chrome,Google OS,-1.01,-133.146,ASUS CHROMEBOOK
2023-01-03,Turkey,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,61.0,42220.816,V15
2023-01-08,Turkey,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,82.0,46219.258,V15
2023-01-04,Turkey,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,67.0,46706.522,V15
2023-01-05,Turkey,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,66.0,47374.406,V15
2023-01-11,Turkey,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,86.0,48807.274,V15
2023-01-08,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,116.0,74707.027,V15
2023-01-12,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,118.0,74759.746,V15
2023-01-09,Turkey,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,144.0,78705.172,V15
2023-01-04,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,124.0,78741.37,V15
2023-01-07,Turkey,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,140.0,81176.024,V15
2023-01-01,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,112.0,81899.429,V15
2023-01-11,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,144.0,88106.144,V15
2023-01-03,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,172.0,107456.889,V15
2023-01-06,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,180.0,108644.767,V15
2023-01-10,Turkey,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,201.0,113831.136,V15
2023-01-05,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,193.0,126461.327,V15
2023-01-07,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,235.0,147865.283,V15
